"Population","variable","value","maxVals","minVals","numVariable"
"focus","CD161",266,NA,NA,5.88703870387039
"focus","CD161",275,NA,NA,5.88713871387139
"focus","CD161",300,NA,NA,5.88723872387239
"focus","CD161",377,NA,NA,5.88733873387339
"focus","CD161",286,NA,NA,5.88743874387439
"focus","CD161",272,NA,NA,5.88753875387539
"focus","CD161",285,NA,NA,5.88763876387639
"focus","CD161",267,NA,NA,5.88773877387739
"focus","CD161",325,NA,NA,5.88783878387839
"focus","CD161",284,NA,NA,5.88793879387939
"focus","CD161",318,NA,NA,5.88803880388039
"focus","CD161",282,NA,NA,5.88813881388139
"focus","CD161",292,NA,NA,5.88823882388239
"focus","CD161",317,NA,NA,5.88833883388339
"focus","CD161",345,NA,NA,5.88843884388439
"focus","CD161",367,NA,NA,5.88853885388539
"focus","CD161",257,NA,NA,5.88863886388639
"focus","CD161",355,NA,NA,5.88873887388739
"focus","CD161",218,NA,NA,5.88883888388839
"focus","CD161",264,NA,NA,5.88893889388939
"focus","CD161",299,NA,NA,5.88903890389039
"focus","CD161",307,NA,NA,5.88913891389139
"focus","CD161",326,NA,NA,5.88923892389239
"focus","CD161",345,NA,NA,5.88933893389339
"focus","CD161",284,NA,NA,5.88943894389439
"focus","CD161",342,NA,NA,5.88953895389539
"focus","CD161",249,NA,NA,5.88963896389639
"focus","CD161",293,NA,NA,5.88973897389739
"focus","CD161",286,NA,NA,5.88983898389839
"focus","CD161",304,NA,NA,5.88993899389939
"focus","CD161",297,NA,NA,5.89003900390039
"focus","CD161",282,NA,NA,5.89013901390139
"focus","CD161",267,NA,NA,5.89023902390239
"focus","CD161",290,NA,NA,5.89033903390339
"focus","CD161",291,NA,NA,5.89043904390439
"focus","CD161",314,NA,NA,5.89053905390539
"focus","CD161",263,NA,NA,5.89063906390639
"focus","CD161",303,NA,NA,5.89073907390739
"focus","CD161",325,NA,NA,5.89083908390839
"focus","CD161",275,NA,NA,5.89093909390939
"focus","CD161",280,NA,NA,5.89103910391039
"focus","CD161",325,NA,NA,5.89113911391139
"focus","CD161",288,NA,NA,5.89123912391239
"focus","CD161",337,NA,NA,5.89133913391339
"focus","CD161",306,NA,NA,5.89143914391439
"focus","CD161",238,NA,NA,5.89153915391539
"focus","CD161",286,NA,NA,5.89163916391639
"focus","CD161",297,NA,NA,5.89173917391739
"focus","CD161",343,NA,NA,5.89183918391839
"focus","CD161",306,NA,NA,5.89193919391939
"focus","CD161",307,NA,NA,5.89203920392039
"focus","CD161",273,NA,NA,5.89213921392139
"focus","CD161",319,NA,NA,5.89223922392239
"focus","CD161",364,NA,NA,5.89233923392339
"focus","CD161",346,NA,NA,5.89243924392439
"focus","CD161",308,NA,NA,5.89253925392539
"focus","CD161",304,NA,NA,5.89263926392639
"focus","CD161",267,NA,NA,5.89273927392739
"focus","CD161",348,NA,NA,5.89283928392839
"focus","CD161",287,NA,NA,5.89293929392939
"focus","CD161",294,NA,NA,5.89303930393039
"focus","CD161",309,NA,NA,5.89313931393139
"focus","CD161",313,NA,NA,5.89323932393239
"focus","CD161",321,NA,NA,5.89333933393339
"focus","CD161",280,NA,NA,5.89343934393439
"focus","CD161",308,NA,NA,5.89353935393539
"focus","CD161",232,NA,NA,5.89363936393639
"focus","CD161",335,NA,NA,5.89373937393739
"focus","CD161",322,NA,NA,5.89383938393839
"focus","CD161",292,NA,NA,5.89393939393939
"focus","CD161",313,NA,NA,5.89403940394039
"focus","CD161",354,NA,NA,5.89413941394139
"focus","CD161",325,NA,NA,5.89423942394239
"focus","CD161",297,NA,NA,5.8943394339434
"focus","CD161",281,NA,NA,5.89443944394439
"focus","CD161",305,NA,NA,5.89453945394539
"focus","CD161",300,NA,NA,5.8946394639464
"focus","CD161",303,NA,NA,5.8947394739474
"focus","CD161",306,NA,NA,5.8948394839484
"focus","CD161",274,NA,NA,5.8949394939494
"focus","CD161",280,NA,NA,5.8950395039504
"focus","CD161",252,NA,NA,5.8951395139514
"focus","CD161",347,NA,NA,5.8952395239524
"focus","CD161",312,NA,NA,5.8953395339534
"focus","CD161",269,NA,NA,5.8954395439544
"focus","CD161",264,NA,NA,5.8955395539554
"focus","CD161",333,NA,NA,5.8956395639564
"focus","CD161",298,NA,NA,5.8957395739574
"focus","CD161",303,NA,NA,5.8958395839584
"focus","CD161",348,NA,NA,5.8959395939594
"focus","CD161",304,NA,NA,5.8960396039604
"focus","CD161",327,NA,NA,5.8961396139614
"focus","CD161",298,NA,NA,5.8962396239624
"focus","CD161",324,NA,NA,5.8963396339634
"focus","CD161",333,NA,NA,5.8964396439644
"focus","CD161",249,NA,NA,5.8965396539654
"focus","CD161",296,NA,NA,5.8966396639664
"focus","CD161",289,NA,NA,5.8967396739674
"focus","CD161",330,NA,NA,5.8968396839684
"focus","CD161",316,NA,NA,5.8969396939694
"focus","CD161",309,NA,NA,5.8970397039704
"focus","CD161",273,NA,NA,5.8971397139714
"focus","CD161",325,NA,NA,5.8972397239724
"focus","CD161",364,NA,NA,5.8973397339734
"focus","CD161",277,NA,NA,5.8974397439744
"focus","CD161",266,NA,NA,5.8975397539754
"focus","CD161",303,NA,NA,5.8976397639764
"focus","CD161",315,NA,NA,5.8977397739774
"focus","CD161",361,NA,NA,5.8978397839784
"focus","CD161",274,NA,NA,5.8979397939794
"focus","CD161",290,NA,NA,5.8980398039804
"focus","CD161",331,NA,NA,5.8981398139814
"focus","CD161",339,NA,NA,5.8982398239824
"focus","CD161",330,NA,NA,5.8983398339834
"focus","CD161",304,NA,NA,5.8984398439844
"focus","CD161",293,NA,NA,5.8985398539854
"focus","CD161",377,NA,NA,5.8986398639864
"focus","CD161",315,NA,NA,5.8987398739874
"focus","CD161",308,NA,NA,5.8988398839884
"focus","CD161",287,NA,NA,5.8989398939894
"focus","CD161",329,NA,NA,5.8990399039904
"focus","CD161",267,NA,NA,5.8991399139914
"focus","CD161",307,NA,NA,5.8992399239924
"focus","CD161",325,NA,NA,5.8993399339934
"focus","CD161",305,NA,NA,5.8994399439944
"focus","CD161",290,NA,NA,5.8995399539954
"focus","CD161",300,NA,NA,5.8996399639964
"focus","CD161",294,NA,NA,5.8997399739974
"focus","CD161",315,NA,NA,5.8998399839984
"focus","CD161",342,NA,NA,5.8999399939994
"focus","CD161",264,NA,NA,5.9000400040004
"focus","CD161",284,NA,NA,5.9001400140014
"focus","CD161",299,NA,NA,5.9002400240024
"focus","CD161",284,NA,NA,5.9003400340034
"focus","CD161",331,NA,NA,5.9004400440044
"focus","CD161",288,NA,NA,5.9005400540054
"focus","CD161",300,NA,NA,5.9006400640064
"focus","CD161",293,NA,NA,5.9007400740074
"focus","CD161",317,NA,NA,5.9008400840084
"focus","CD161",303,NA,NA,5.9009400940094
"focus","CD161",289,NA,NA,5.9010401040104
"focus","CD161",329,NA,NA,5.9011401140114
"focus","CD161",265,NA,NA,5.9012401240124
"focus","CD161",337,NA,NA,5.9013401340134
"focus","CD161",313,NA,NA,5.9014401440144
"focus","CD161",270,NA,NA,5.9015401540154
"focus","CD161",291,NA,NA,5.9016401640164
"focus","CD161",359,NA,NA,5.9017401740174
"focus","CD161",265,NA,NA,5.9018401840184
"focus","CD161",308,NA,NA,5.9019401940194
"focus","CD161",292,NA,NA,5.9020402040204
"focus","CD161",303,NA,NA,5.9021402140214
"focus","CD161",239,NA,NA,5.9022402240224
"focus","CD161",302,NA,NA,5.9023402340234
"focus","CD161",370,NA,NA,5.9024402440244
"focus","CD161",324,NA,NA,5.9025402540254
"focus","CD161",254,NA,NA,5.9026402640264
"focus","CD161",340,NA,NA,5.9027402740274
"focus","CD161",334,NA,NA,5.9028402840284
"focus","CD161",256,NA,NA,5.9029402940294
"focus","CD161",307,NA,NA,5.9030403040304
"focus","CD161",257,NA,NA,5.9031403140314
"focus","CD161",337,NA,NA,5.9032403240324
"focus","CD161",291,NA,NA,5.9033403340334
"focus","CD161",329,NA,NA,5.9034403440344
"focus","CD161",309,NA,NA,5.9035403540354
"focus","CD161",338,NA,NA,5.9036403640364
"focus","CD161",274,NA,NA,5.9037403740374
"focus","CD161",289,NA,NA,5.9038403840384
"focus","CD161",343,NA,NA,5.9039403940394
"focus","CD161",327,NA,NA,5.9040404040404
"focus","CD161",339,NA,NA,5.9041404140414
"focus","CD161",316,NA,NA,5.9042404240424
"focus","CD161",281,NA,NA,5.9043404340434
"focus","CD161",304,NA,NA,5.9044404440444
"focus","CD161",330,NA,NA,5.9045404540454
"focus","CD161",318,NA,NA,5.9046404640464
"focus","CD161",313,NA,NA,5.9047404740474
"focus","CD161",337,NA,NA,5.9048404840484
"focus","CD161",332,NA,NA,5.9049404940494
"focus","CD161",341,NA,NA,5.9050405040504
"focus","CD161",322,NA,NA,5.9051405140514
"focus","CD161",296,NA,NA,5.9052405240524
"focus","CD161",286,NA,NA,5.90534053405341
"focus","CD161",305,NA,NA,5.9054405440544
"focus","CD161",290,NA,NA,5.9055405540554
"focus","CD161",316,NA,NA,5.90564056405641
"focus","CD161",316,NA,NA,5.90574057405741
"focus","CD161",307,NA,NA,5.9058405840584
"focus","CD161",271,NA,NA,5.90594059405941
"focus","CD161",289,NA,NA,5.90604060406041
"focus","CD161",296,NA,NA,5.90614061406141
"focus","CD161",329,NA,NA,5.90624062406241
"focus","CD161",306,NA,NA,5.90634063406341
"focus","CD161",271,NA,NA,5.90644064406441
"focus","CD161",317,NA,NA,5.90654065406541
"focus","CD161",332,NA,NA,5.90664066406641
"focus","CD161",326,NA,NA,5.90674067406741
"focus","CD161",341,NA,NA,5.90684068406841
"focus","CD161",300,NA,NA,5.90694069406941
"focus","CD161",292,NA,NA,5.90704070407041
"focus","CD161",359,NA,NA,5.90714071407141
"focus","CD161",336,NA,NA,5.90724072407241
"focus","CD161",295,NA,NA,5.90734073407341
"focus","CD161",292,NA,NA,5.90744074407441
"focus","CD161",263,NA,NA,5.90754075407541
"focus","CD161",258,NA,NA,5.90764076407641
"focus","CD161",287,NA,NA,5.90774077407741
"focus","CD161",309,NA,NA,5.90784078407841
"focus","CD161",324,NA,NA,5.90794079407941
"focus","CD161",312,NA,NA,5.90804080408041
"focus","CD161",283,NA,NA,5.90814081408141
"focus","CD161",268,NA,NA,5.90824082408241
"focus","CD161",274,NA,NA,5.90834083408341
"focus","CD161",308,NA,NA,5.90844084408441
"focus","CD161",310,NA,NA,5.90854085408541
"focus","CD161",341,NA,NA,5.90864086408641
"focus","CD161",240,NA,NA,5.90874087408741
"focus","CD161",377,NA,NA,5.90884088408841
"focus","CD161",233,NA,NA,5.90894089408941
"focus","CD161",340,NA,NA,5.90904090409041
"focus","CD161",364,NA,NA,5.90914091409141
"focus","CD161",306,NA,NA,5.90924092409241
"focus","CD161",261,NA,NA,5.90934093409341
"focus","CD161",287,NA,NA,5.90944094409441
"focus","CD161",281,NA,NA,5.90954095409541
"focus","CD161",265,NA,NA,5.90964096409641
"focus","CD161",321,NA,NA,5.90974097409741
"focus","CD161",376,NA,NA,5.90984098409841
"focus","CD161",377,NA,NA,5.90994099409941
"focus","CD161",274,NA,NA,5.91004100410041
"focus","CD161",257,NA,NA,5.91014101410141
"focus","CD161",352,NA,NA,5.91024102410241
"focus","CD161",326,NA,NA,5.91034103410341
"focus","CD161",241,NA,NA,5.91044104410441
"focus","CD161",235,NA,NA,5.91054105410541
"focus","CD161",325,NA,NA,5.91064106410641
"focus","CD161",283,NA,NA,5.91074107410741
"focus","CD161",331,NA,NA,5.91084108410841
"focus","CD161",294,NA,NA,5.91094109410941
"focus","CD161",284,NA,NA,5.91104110411041
"focus","CD161",255,NA,NA,5.91114111411141
"focus","CD161",318,NA,NA,5.91124112411241
"focus","CD161",305,NA,NA,5.91134113411341
"focus","CD161",234,NA,NA,5.91144114411441
"focus","CD161",282,NA,NA,5.91154115411541
"focus","CD161",371,NA,NA,5.91164116411641
"focus","CD161",312,NA,NA,5.91174117411741
"focus","CD161",321,NA,NA,5.91184118411841
"focus","CD161",344,NA,NA,5.91194119411941
"focus","CD161",245,NA,NA,5.91204120412041
"focus","CD161",308,NA,NA,5.91214121412141
"focus","CD161",293,NA,NA,5.91224122412241
"focus","CD161",284,NA,NA,5.91234123412341
"focus","CD161",343,NA,NA,5.91244124412441
"focus","CD161",346,NA,NA,5.91254125412541
"focus","CD161",355,NA,NA,5.91264126412641
"focus","CD161",287,NA,NA,5.91274127412741
"focus","CD161",308,NA,NA,5.91284128412841
"focus","CD161",295,NA,NA,5.91294129412941
"focus","CD161",336,NA,NA,5.91304130413041
"focus","CD161",289,NA,NA,5.91314131413141
"focus","CD161",319,NA,NA,5.91324132413241
"focus","CD161",298,NA,NA,5.91334133413341
"focus","CD161",269,NA,NA,5.91344134413441
"focus","CD161",334,NA,NA,5.91354135413541
"focus","CD161",327,NA,NA,5.91364136413641
"focus","CD161",265,NA,NA,5.91374137413741
"focus","CD161",308,NA,NA,5.91384138413841
"focus","CD161",329,NA,NA,5.91394139413941
"focus","CD161",292,NA,NA,5.91404140414041
"focus","CD161",320,NA,NA,5.91414141414141
"focus","CD161",273,NA,NA,5.91424142414241
"focus","CD161",294,NA,NA,5.91434143414341
"focus","CD161",268,NA,NA,5.91444144414441
"focus","CD161",288,NA,NA,5.91454145414541
"focus","CD161",279,NA,NA,5.91464146414642
"focus","CD161",280,NA,NA,5.91474147414741
"focus","CD161",282,NA,NA,5.91484148414841
"focus","CD161",287,NA,NA,5.91494149414942
"focus","CD161",285,NA,NA,5.91504150415042
"focus","CD161",277,NA,NA,5.91514151415141
"focus","CD161",254,NA,NA,5.91524152415242
"focus","CD161",321,NA,NA,5.91534153415342
"focus","CD161",293,NA,NA,5.91544154415442
"focus","CD161",332,NA,NA,5.91554155415542
"focus","CD161",296,NA,NA,5.91564156415642
"focus","CD161",281,NA,NA,5.91574157415742
"focus","CD161",364,NA,NA,5.91584158415842
"focus","CD161",303,NA,NA,5.91594159415942
"focus","CD161",308,NA,NA,5.91604160416042
"focus","CD161",274,NA,NA,5.91614161416142
"focus","CD161",330,NA,NA,5.91624162416242
"focus","CD161",220,NA,NA,5.91634163416342
"focus","CD161",341,NA,NA,5.91644164416442
"focus","CD161",331,NA,NA,5.91654165416542
"focus","CD161",303,NA,NA,5.91664166416642
"focus","CD161",285,NA,NA,5.91674167416742
"focus","CD161",240,NA,NA,5.91684168416842
"focus","CD161",278,NA,NA,5.91694169416942
"focus","CD161",306,NA,NA,5.91704170417042
"focus","CD161",302,NA,NA,5.91714171417142
"focus","CD161",306,NA,NA,5.91724172417242
"focus","CD161",247,NA,NA,5.91734173417342
"focus","CD161",299,NA,NA,5.91744174417442
"focus","CD161",309,NA,NA,5.91754175417542
"focus","CD161",267,NA,NA,5.91764176417642
"focus","CD161",293,NA,NA,5.91774177417742
"focus","CD161",306,NA,NA,5.91784178417842
"focus","CD161",295,NA,NA,5.91794179417942
"focus","CD161",321,NA,NA,5.91804180418042
"focus","CD161",337,NA,NA,5.91814181418142
"focus","CD161",339,NA,NA,5.91824182418242
"focus","CD161",328,NA,NA,5.91834183418342
"focus","CD161",297,NA,NA,5.91844184418442
"focus","CD161",325,NA,NA,5.91854185418542
"focus","CD161",343,NA,NA,5.91864186418642
"focus","CD161",319,NA,NA,5.91874187418742
"focus","CD161",341,NA,NA,5.91884188418842
"focus","CD161",351,NA,NA,5.91894189418942
"focus","CD161",282,NA,NA,5.91904190419042
"focus","CD161",253,NA,NA,5.91914191419142
"focus","CD161",284,NA,NA,5.91924192419242
"focus","CD161",318,NA,NA,5.91934193419342
"focus","CD161",339,NA,NA,5.91944194419442
"focus","CD161",270,NA,NA,5.91954195419542
"focus","CD161",316,NA,NA,5.91964196419642
"focus","CD161",294,NA,NA,5.91974197419742
"focus","CD161",323,NA,NA,5.91984198419842
"focus","CD161",310,NA,NA,5.91994199419942
"focus","CD161",274,NA,NA,5.92004200420042
"focus","CD161",293,NA,NA,5.92014201420142
"focus","CD161",310,NA,NA,5.92024202420242
"focus","CD161",272,NA,NA,5.92034203420342
"focus","CD161",290,NA,NA,5.92044204420442
"focus","CD161",318,NA,NA,5.92054205420542
"focus","CD161",367,NA,NA,5.92064206420642
"focus","CD161",263,NA,NA,5.92074207420742
"focus","CD161",289,NA,NA,5.92084208420842
"focus","CD161",289,NA,NA,5.92094209420942
"focus","CD161",365,NA,NA,5.92104210421042
"focus","CD161",293,NA,NA,5.92114211421142
"focus","CD161",304,NA,NA,5.92124212421242
"focus","CD161",274,NA,NA,5.92134213421342
"focus","CD161",286,NA,NA,5.92144214421442
"focus","CD161",243,NA,NA,5.92154215421542
"focus","CD161",301,NA,NA,5.92164216421642
"focus","CD161",284,NA,NA,5.92174217421742
"focus","CD161",313,NA,NA,5.92184218421842
"focus","CD161",335,NA,NA,5.92194219421942
"focus","CD161",299,NA,NA,5.92204220422042
"focus","CD161",289,NA,NA,5.92214221422142
"focus","CD161",288,NA,NA,5.92224222422242
"focus","CD161",290,NA,NA,5.92234223422342
"focus","CD161",254,NA,NA,5.92244224422442
"focus","CD161",308,NA,NA,5.92254225422542
"focus","CD161",299,NA,NA,5.92264226422642
"focus","CD161",287,NA,NA,5.92274227422742
"focus","CD161",319,NA,NA,5.92284228422842
"focus","CD161",293,NA,NA,5.92294229422942
"focus","CD161",299,NA,NA,5.92304230423042
"focus","CD161",296,NA,NA,5.92314231423142
"focus","CD161",320,NA,NA,5.92324232423242
"focus","CD161",301,NA,NA,5.92334233423342
"focus","CD161",313,NA,NA,5.92344234423442
"focus","CD161",280,NA,NA,5.92354235423542
"focus","CD161",308,NA,NA,5.92364236423642
"focus","CD161",303,NA,NA,5.92374237423742
"focus","CD161",318,NA,NA,5.92384238423842
"focus","CD161",340,NA,NA,5.92394239423942
"focus","CD161",372,NA,NA,5.92404240424042
"focus","CD161",279,NA,NA,5.92414241424142
"focus","CD161",326,NA,NA,5.92424242424242
"focus","CD161",340,NA,NA,5.92434243424342
"focus","CD161",302,NA,NA,5.92444244424442
"focus","CD161",297,NA,NA,5.92454245424542
"focus","CD161",279,NA,NA,5.92464246424642
"focus","CD161",313,NA,NA,5.92474247424742
"focus","CD161",311,NA,NA,5.92484248424842
"focus","CD161",278,NA,NA,5.92494249424943
"focus","CD161",270,NA,NA,5.92504250425042
"focus","CD161",285,NA,NA,5.92514251425142
"focus","CD161",304,NA,NA,5.92524252425243
"focus","CD161",370,NA,NA,5.92534253425343
"focus","CD161",342,NA,NA,5.92544254425443
"focus","CD161",345,NA,NA,5.92554255425543
"focus","CD161",278,NA,NA,5.92564256425643
"focus","CD161",294,NA,NA,5.92574257425743
"focus","CD161",361,NA,NA,5.92584258425843
"focus","CD161",357,NA,NA,5.92594259425943
"focus","CD161",315,NA,NA,5.92604260426043
"focus","CD161",320,NA,NA,5.92614261426143
"focus","CD161",284,NA,NA,5.92624262426243
"focus","CD161",324,NA,NA,5.92634263426343
"focus","CD161",264,NA,NA,5.92644264426443
"focus","CD161",291,NA,NA,5.92654265426543
"focus","CD161",275,NA,NA,5.92664266426643
"focus","CD161",339,NA,NA,5.92674267426743
"focus","CD161",349,NA,NA,5.92684268426843
"focus","CD161",319,NA,NA,5.92694269426943
"focus","CD161",293,NA,NA,5.92704270427043
"focus","CD161",355,NA,NA,5.92714271427143
"focus","CD161",286,NA,NA,5.92724272427243
"focus","CD161",341,NA,NA,5.92734273427343
"focus","CD161",347,NA,NA,5.92744274427443
"focus","CD161",308,NA,NA,5.92754275427543
"focus","CD161",277,NA,NA,5.92764276427643
"focus","CD161",318,NA,NA,5.92774277427743
"focus","CD161",236,NA,NA,5.92784278427843
"focus","CD161",299,NA,NA,5.92794279427943
"focus","CD161",299,NA,NA,5.92804280428043
"focus","CD161",333,NA,NA,5.92814281428143
"focus","CD161",316,NA,NA,5.92824282428243
"focus","CD161",292,NA,NA,5.92834283428343
"focus","CD161",309,NA,NA,5.92844284428443
"focus","CD161",312,NA,NA,5.92854285428543
"focus","CD161",347,NA,NA,5.92864286428643
"focus","CD161",323,NA,NA,5.92874287428743
"focus","CD161",278,NA,NA,5.92884288428843
"focus","CD161",257,NA,NA,5.92894289428943
"focus","CD161",243,NA,NA,5.92904290429043
"focus","CD161",353,NA,NA,5.92914291429143
"focus","CD161",322,NA,NA,5.92924292429243
"focus","CD161",337,NA,NA,5.92934293429343
"focus","CD161",326,NA,NA,5.92944294429443
"focus","CD161",334,NA,NA,5.92954295429543
"focus","CD161",304,NA,NA,5.92964296429643
"focus","CD161",313,NA,NA,5.92974297429743
"focus","CD161",261,NA,NA,5.92984298429843
"focus","CD161",373,NA,NA,5.92994299429943
"focus","CD161",323,NA,NA,5.93004300430043
"focus","CD161",245,NA,NA,5.93014301430143
"focus","CD161",282,NA,NA,5.93024302430243
"focus","CD161",311,NA,NA,5.93034303430343
"focus","CD161",240,NA,NA,5.93044304430443
"focus","CD161",350,NA,NA,5.93054305430543
"focus","CD161",345,NA,NA,5.93064306430643
"focus","CD161",279,NA,NA,5.93074307430743
"focus","CD161",296,NA,NA,5.93084308430843
"focus","CD161",293,NA,NA,5.93094309430943
"focus","CD161",338,NA,NA,5.93104310431043
"focus","CD161",317,NA,NA,5.93114311431143
"focus","CD161",334,NA,NA,5.93124312431243
"focus","CD161",313,NA,NA,5.93134313431343
"focus","CD161",324,NA,NA,5.93144314431443
"focus","CD161",254,NA,NA,5.93154315431543
"focus","CD161",240,NA,NA,5.93164316431643
"focus","CD161",293,NA,NA,5.93174317431743
"focus","CD161",328,NA,NA,5.93184318431843
"focus","CD161",284,NA,NA,5.93194319431943
"focus","CD161",322,NA,NA,5.93204320432043
"focus","CD161",342,NA,NA,5.93214321432143
"focus","CD161",326,NA,NA,5.93224322432243
"focus","CD161",332,NA,NA,5.93234323432343
"focus","CD161",325,NA,NA,5.93244324432443
"focus","CD161",305,NA,NA,5.93254325432543
"focus","CD161",307,NA,NA,5.93264326432643
"focus","CD161",300,NA,NA,5.93274327432743
"focus","CD161",319,NA,NA,5.93284328432843
"focus","CD161",323,NA,NA,5.93294329432943
"focus","CD161",319,NA,NA,5.93304330433043
"focus","CD161",262,NA,NA,5.93314331433143
"focus","CD161",238,NA,NA,5.93324332433243
"focus","CD161",340,NA,NA,5.93334333433343
"focus","CD161",278,NA,NA,5.93344334433443
"focus","CD161",318,NA,NA,5.93354335433543
"focus","CD161",254,NA,NA,5.93364336433643
"focus","CD161",282,NA,NA,5.93374337433743
